transaction_id,sender_id,receiver_id,amount,timestamp
TX_003414,ACC_RAND_43,ACC_SHELL_1,268.44,2025-01-25 23:09:00
TX_003947,ACC_RAND_47,ACC_RAND_27,931.59,2025-02-21 01:20:00
TX_001337,ACC_RAND_55,ACC_RAND_287,1470.37,2025-02-07 23:13:00
TX_002190,ACC_RAND_330,ACC_RAND_496,588.82,2025-02-20 17:49:00
TX_004595,ACC_RAND_179,ACC_RAND_351,1051.75,2025-01-27 15:57:00
TX_002320,ACC_RAND_273,ACC_RAND_384,375.25,2025-01-14 03:16:00
TX_004706,ACC_RAND_72,ACC_RAND_183,682.69,2025-02-20 23:46:00
TX_003711,ACC_RAND_418,ACC_RAND_182,408.31,2025-02-10 02:58:00
TX_004849,ACC_RAND_459,ACC_RAND_16,328.82,2025-02-11 04:20:00
TX_001172,ACC_RAND_61,ACC_RAND_54,357.03,2025-02-28 19:38:00
TX_004326,ACC_RAND_439,ACC_MULE_3,464.2,2025-02-17 05:51:00
TX_002695,ACC_RAND_49,ACC_RAND_165,1182.57,2025-01-05 16:01:00
TX_001423,ACC_RAND_392,ACC_RAND_316,1149.91,2025-03-02 07:55:00
TX_002342,ACC_RAND_383,ACC_RAND_381,929.83,2025-01-22 07:40:00
TX_002652,ACC_RAND_446,ACC_RAND_48,316.67,2025-02-17 12:27:00
TX_004156,ACC_RAND_289,ACC_RAND_459,875.91,2025-01-30 01:16:00
TX_001465,ACC_RAND_299,ACC_RAND_149,875.18,2025-01-14 07:41:00
TX_000875,ACC_RAND_333,ACC_RAND_469,1083.8,2025-02-19 09:38:00
TX_003340,ACC_RAND_67,ACC_RAND_318,890.09,2025-01-10 02:38:00
TX_004341,ACC_RAND_186,ACC_RAND_149,1160.75,2025-03-03 03:07:00
TX_001252,ACC_RAND_95,ACC_RAND_64,296.89,2025-01-14 22:04:00
TX_002349,ACC_RAND_406,ACC_RAND_84,1401.08,2025-02-03 01:02:00
TX_000841,ACC_RAND_345,ACC_RAND_85,939.37,2025-02-05 20:16:00
TX_004569,ACC_RAND_317,ACC_RAND_98,479.49,2025-02-11 19:29:00
TX_000582,ACC_RAND_127,ACC_RAND_32,572.4,2025-01-29 13:55:00
TX_000205,ACC_RAND_71,ACC_RAND_213,1078.08,2025-01-15 18:49:00
TX_001642,ACC_RAND_360,ACC_RAND_476,980.38,2025-02-16 07:25:00
TX_002015,ACC_RAND_115,ACC_RAND_174,793.81,2025-01-10 15:50:00
TX_000906,ACC_RAND_342,ACC_RAND_350,720.63,2025-01-02 13:12:00
TX_000632,ACC_RAND_495,ACC_RAND_449,440.37,2025-01-24 03:01:00
TX_003365,ACC_RAND_139,ACC_RAND_307,533.12,2025-01-26 10:57:00
TX_001975,ACC_RAND_458,ACC_RAND_333,142.59,2025-01-08 19:46:00
TX_000163,ACC_RAND_117,ACC_RAND_473,1529.65,2025-01-10 23:59:00
TX_003173,ACC_RAND_322,ACC_RAND_297,1364.82,2025-02-06 02:48:00
TX_003613,ACC_RAND_362,ACC_RAND_416,938.22,2025-01-20 22:11:00
TX_004676,ACC_RAND_134,ACC_RAND_173,926.98,2025-02-28 23:02:00
TX_000618,ACC_RAND_10,ACC_RAND_309,265.75,2025-02-03 16:39:00
TX_004069,ACC_RAND_314,ACC_RAND_22,515.04,2025-02-07 07:00:00
TX_001432,ACC_RAND_241,ACC_RAND_490,959.96,2025-01-01 09:17:00
TX_000548,ACC_RAND_12,ACC_RAND_272,764.08,2025-01-23 16:50:00
TX_003335,ACC_RAND_321,ACC_RAND_186,730.93,2025-01-27 18:53:00
TX_004547,ACC_RAND_456,ACC_RAND_158,852.46,2025-01-03 13:05:00
TX_004224,ACC_RAND_367,ACC_RAND_26,682.65,2025-02-27 04:10:00
TX_002388,ACC_RAND_169,ACC_RAND_253,709.9,2025-02-10 19:14:00
TX_004244,ACC_RAND_201,ACC_RAND_21,1658.71,2025-02-20 13:57:00
TX_003996,ACC_RAND_86,ACC_RAND_104,931.92,2025-02-11 14:44:00
TX_004066,ACC_RAND_100,ACC_RAND_228,1141.97,2025-02-28 06:28:00
TX_001862,ACC_RAND_238,ACC_RAND_300,821.5,2025-02-10 20:38:00
TX_000641,ACC_RAND_324,ACC_RAND_122,1929.33,2025-01-02 11:25:00
TX_003903,ACC_RAND_242,ACC_RAND_104,1275.68,2025-02-12 14:06:00
TX_000638,ACC_HERDER,ACC_RAND_170,515.5,2025-01-16 18:17:00
TX_004263,ACC_RAND_47,ACC_RAND_479,1092.39,2025-02-01 12:54:00
TX_003911,ACC_RAND_39,ACC_RAND_449,1082.84,2025-01-30 01:03:00
TX_002987,ACC_RAND_301,ACC_RAND_382,1034.9,2025-01-21 21:49:00
TX_002097,ACC_RAND_138,ACC_RAND_1,581.96,2025-02-27 16:08:00
TX_004612,ACC_RAND_495,ACC_RAND_48,406.94,2025-01-28 05:42:00
TX_003076,ACC_RAND_76,ACC_RAND_481,971.7,2025-01-03 13:37:00
TX_003675,ACC_RAND_28,ACC_RAND_390,338.45,2025-01-23 01:28:00
TX_002842,ACC_RAND_187,ACC_RAND_358,756.18,2025-01-23 22:27:00
TX_000922,ACC_RAND_452,ACC_RAND_121,253.84,2025-01-08 08:39:00
TX_000547,ACC_RAND_172,ACC_RAND_91,1187.58,2025-02-16 18:28:00
TX_003667,ACC_RAND_167,ACC_RAND_16,1136.62,2025-02-08 02:11:00
TX_001901,ACC_RAND_184,ACC_RAND_154,1184.06,2025-01-01 17:44:00
TX_002029,ACC_RAND_13,ACC_RAND_234,769.91,2025-01-03 20:40:00
TX_002302,ACC_RAND_392,ACC_RAND_161,1029.01,2025-01-07 16:29:00
TX_001886,ACC_RAND_379,ACC_RAND_489,891.63,2025-01-22 12:51:00
TX_001643,ACC_RAND_8,ACC_RAND_384,965.3,2025-01-19 05:16:00
TX_003510,ACC_RAND_392,ACC_RAND_361,823.35,2025-02-12 23:01:00
TX_004810,ACC_RAND_320,ACC_RAND_10,1233.94,2025-01-07 06:45:00
TX_002098,ACC_RAND_331,ACC_RAND_375,1612.07,2025-01-07 23:31:00
TX_004358,ACC_RAND_176,ACC_RAND_118,950.48,2025-02-14 14:26:00
TX_003789,ACC_RAND_202,ACC_RAND_362,546.32,2025-02-02 19:01:00
TX_004495,ACC_RAND_391,ACC_RAND_150,203.64,2025-01-18 23:36:00
TX_004968,ACC_RAND_291,ACC_RAND_430,597.91,2025-02-12 08:59:00
TX_000837,ACC_RAND_233,ACC_RAND_12,934.01,2025-01-04 17:33:00
TX_000602,ACC_RAND_73,ACC_RAND_484,1161.6,2025-02-26 05:24:00
TX_002185,ACC_RAND_375,ACC_RAND_145,899.88,2025-01-13 20:02:00
TX_003866,ACC_RAND_47,ACC_RAND_144,754.53,2025-01-12 06:39:00
TX_002482,ACC_RAND_197,ACC_RAND_175,1506.44,2025-02-01 11:17:00
TX_004308,ACC_RAND_57,ACC_RAND_175,774.25,2025-01-29 20:03:00
TX_001583,ACC_RAND_143,ACC_RAND_302,1020.49,2025-02-05 21:15:00
TX_004267,ACC_RAND_5,ACC_RAND_308,1490.28,2025-01-13 01:06:00
TX_002534,ACC_RAND_336,ACC_RAND_190,1242.87,2025-03-02 00:38:00
TX_002726,ACC_MULE_12,ACC_RAND_469,1735.89,2025-01-04 06:41:00
TX_001071,ACC_RAND_44,ACC_RAND_310,844.4,2025-02-06 07:29:00
TX_001776,ACC_RAND_77,ACC_RAND_248,1507.47,2025-02-02 17:25:00
TX_004809,ACC_RAND_107,ACC_RAND_114,1863.44,2025-02-06 04:06:00
TX_001284,ACC_RAND_390,ACC_RAND_360,767.92,2025-02-24 00:18:00
TX_003051,ACC_RAND_184,ACC_RAND_9,790.5,2025-01-24 19:33:00
TX_004754,ACC_RAND_10,ACC_RAND_1,1123.47,2025-01-21 09:18:00
TX_001837,ACC_RAND_111,ACC_RAND_47,943.79,2025-03-02 22:58:00
TX_004243,ACC_RAND_17,ACC_RAND_394,98.04,2025-02-20 23:40:00
TX_001020,ACC_RAND_226,ACC_RAND_76,675.95,2025-02-26 21:09:00
TX_004134,ACC_RAND_141,ACC_RAND_383,557.3,2025-02-15 04:03:00
TX_001327,ACC_RAND_211,ACC_RAND_410,1050.98,2025-01-24 08:04:00
TX_000476,ACC_RAND_321,ACC_RAND_377,776.55,2025-02-19 12:41:00
TX_004272,ACC_RAND_445,ACC_RAND_390,1516.01,2025-01-23 11:44:00
TX_001652,ACC_RAND_81,ACC_RAND_392,742.12,2025-01-31 04:40:00
TX_003999,ACC_RAND_281,ACC_RAND_434,1464.41,2025-02-28 06:01:00
TX_004468,ACC_RAND_417,ACC_RAND_424,978.56,2025-02-01 23:19:00
TX_002611,ACC_RAND_282,ACC_RAND_154,719.29,2025-01-16 21:09:00
TX_002477,ACC_RAND_85,ACC_RAND_104,822.1,2025-01-01 12:34:00
TX_002584,ACC_RAND_210,ACC_RAND_376,1176.24,2025-01-21 05:27:00
TX_001374,ACC_RAND_223,ACC_F,921.04,2025-01-08 19:04:00
TX_000740,ACC_RAND_394,ACC_RAND_411,807.03,2025-02-16 03:03:00
TX_003619,ACC_RAND_489,ACC_RAND_292,332.14,2025-01-16 03:04:00
TX_002441,ACC_RAND_166,ACC_RAND_44,398.88,2025-01-01 17:29:00
TX_000868,ACC_RAND_424,ACC_RAND_422,854.3,2025-02-23 04:59:00
TX_001141,ACC_RAND_86,ACC_RAND_322,1143.39,2025-02-27 21:57:00
TX_000998,ACC_RAND_153,ACC_RAND_239,814.19,2025-01-10 23:41:00
TX_001338,ACC_RAND_84,ACC_RAND_482,1084.89,2025-01-12 00:24:00
TX_000542,ACC_RAND_499,ACC_RAND_325,1026.2,2025-02-15 03:50:00
TX_001100,ACC_RAND_42,ACC_RAND_85,235.91,2025-01-19 22:38:00
TX_001133,ACC_RAND_275,ACC_RAND_445,1545.22,2025-01-05 00:12:00
TX_004065,ACC_RAND_26,ACC_RAND_233,773.05,2025-01-09 05:09:00
TX_002716,ACC_RAND_148,ACC_RAND_87,494.45,2025-01-16 04:22:00
TX_002259,ACC_RAND_77,ACC_RAND_182,295.08,2025-02-21 15:49:00
TX_004751,ACC_RAND_237,ACC_RAND_178,1588.91,2025-01-09 16:26:00
TX_000060,ACC_RAND_101,ACC_RAND_63,494.52,2025-02-25 11:15:00
TX_002884,ACC_RAND_43,ACC_RAND_447,303.63,2025-01-31 12:48:00
TX_001939,ACC_RAND_175,ACC_RAND_38,1482.35,2025-01-11 01:36:00
TX_002577,ACC_RAND_257,ACC_RAND_247,702.86,2025-02-04 13:42:00
TX_004937,ACC_RAND_498,ACC_RAND_362,788.82,2025-01-25 07:41:00
TX_001079,ACC_RAND_299,ACC_RAND_79,983.06,2025-01-12 11:38:00
TX_003250,ACC_RAND_306,ACC_RAND_9,616.2,2025-02-03 18:16:00
TX_003128,ACC_RAND_195,ACC_RAND_179,364.65,2025-02-01 06:44:00
TX_002489,ACC_RAND_61,ACC_RAND_121,1046.17,2025-01-09 12:46:00
TX_000941,ACC_RAND_400,ACC_RAND_458,747.16,2025-01-21 17:36:00
TX_001081,ACC_RAND_372,ACC_RAND_99,581.62,2025-01-10 08:08:00
TX_000188,ACC_RAND_195,ACC_RAND_257,1060.95,2025-02-13 05:53:00
TX_002635,ACC_RAND_127,ACC_RAND_50,479.19,2025-02-07 10:40:00
TX_002086,ACC_RAND_67,ACC_RAND_445,1527.65,2025-01-16 06:05:00
TX_002250,ACC_RAND_259,ACC_RAND_197,1198.16,2025-02-27 08:31:00
TX_004891,ACC_RAND_171,ACC_RAND_259,2105.39,2025-02-02 22:14:00
TX_002024,ACC_RAND_489,ACC_RAND_175,1721.23,2025-02-08 00:20:00
TX_003540,ACC_RAND_347,ACC_RAND_214,1356.01,2025-01-26 23:26:00
TX_004049,ACC_RAND_145,ACC_RAND_8,360.77,2025-02-03 07:07:00
TX_003607,ACC_RAND_342,ACC_MULE_8,821.91,2025-02-04 00:12:00
TX_000227,ACC_RAND_221,ACC_RAND_386,504.89,2025-01-24 17:46:00
TX_004848,ACC_RAND_193,ACC_RAND_380,809.78,2025-01-26 14:52:00
TX_001930,ACC_RAND_420,ACC_RAND_178,1144.89,2025-03-02 08:19:00
TX_003056,ACC_RAND_362,ACC_RAND_128,1131.55,2025-02-16 08:43:00
TX_004490,ACC_RAND_106,ACC_RAND_24,268.62,2025-02-15 07:24:00
TX_001405,ACC_RAND_94,ACC_RAND_178,1100.8,2025-03-01 14:15:00
TX_002180,ACC_RAND_182,ACC_RAND_452,1247.42,2025-01-13 00:09:00
TX_000698,ACC_RAND_374,ACC_RAND_324,1125.24,2025-01-21 15:50:00
TX_001125,ACC_RAND_211,ACC_RAND_345,1017.64,2025-02-12 18:10:00
TX_003362,ACC_RAND_486,ACC_RAND_315,909.57,2025-01-23 11:15:00
TX_004136,ACC_RAND_300,ACC_RAND_464,1084.28,2025-03-02 12:49:00
TX_001779,ACC_RAND_210,ACC_RAND_338,1437.47,2025-02-26 09:15:00
TX_002859,ACC_RAND_271,ACC_RAND_170,1493.04,2025-02-12 12:01:00
TX_001038,ACC_RAND_376,ACC_RAND_180,1018.55,2025-02-06 06:49:00
TX_004457,ACC_RAND_393,ACC_RAND_151,386.28,2025-01-25 06:08:00
TX_002257,ACC_RAND_289,ACC_RAND_274,476.52,2025-02-12 10:51:00
TX_000314,ACC_RAND_100,ACC_RAND_52,487.6,2025-02-09 21:15:00
TX_002282,ACC_RAND_203,ACC_RAND_23,365.5,2025-02-24 01:17:00
TX_001417,ACC_RAND_357,ACC_SHELL_1,1005.81,2025-01-25 06:03:00
TX_001037,ACC_RAND_373,ACC_RAND_53,401.51,2025-02-09 09:23:00
TX_002160,ACC_RAND_322,ACC_RAND_108,1098.4,2025-02-16 19:45:00
TX_004164,ACC_RAND_366,ACC_RAND_69,688.63,2025-01-30 06:09:00
TX_001755,ACC_RAND_456,ACC_RAND_44,1071.52,2025-01-09 22:56:00
TX_003113,ACC_RAND_181,ACC_RAND_444,1165.94,2025-01-30 16:17:00
TX_002814,ACC_RAND_184,ACC_RAND_467,980.96,2025-01-21 00:06:00
TX_002699,ACC_RAND_210,ACC_RAND_169,419.51,2025-01-11 08:24:00
TX_003208,ACC_RAND_356,ACC_RAND_323,834.6,2025-01-12 16:41:00
TX_004351,ACC_E,ACC_RAND_217,984.8,2025-02-26 06:20:00
TX_003432,ACC_RAND_88,ACC_RAND_448,158.64,2025-02-07 07:46:00
TX_001507,ACC_RAND_231,ACC_RAND_180,863.0,2025-02-02 19:03:00
TX_001924,ACC_RAND_182,ACC_RAND_135,860.17,2025-01-08 09:28:00
TX_000449,ACC_RAND_55,ACC_RAND_368,1395.1,2025-01-13 20:35:00
TX_004129,ACC_RAND_432,ACC_RAND_130,1292.66,2025-02-15 23:11:00
TX_002529,ACC_RAND_485,ACC_G,794.0,2025-02-18 18:07:00
TX_004970,ACC_RAND_53,ACC_RAND_130,1260.29,2025-01-22 21:00:00
TX_002790,ACC_RAND_341,ACC_RAND_268,1179.74,2025-03-02 23:39:00
TX_000362,ACC_RAND_57,ACC_RAND_465,458.46,2025-02-06 09:35:00
TX_002184,ACC_RAND_399,ACC_RAND_459,1533.82,2025-01-05 18:15:00
TX_001135,ACC_RAND_446,ACC_RAND_421,945.49,2025-01-06 04:13:00
TX_003881,ACC_RAND_349,ACC_RAND_320,709.7,2025-02-23 08:59:00
TX_002156,ACC_RAND_397,ACC_RAND_268,1349.95,2025-02-21 16:27:00
TX_001831,ACC_RAND_152,ACC_G,1073.29,2025-02-27 13:56:00
TX_001054,ACC_RAND_452,ACC_RAND_267,344.4,2025-02-15 09:42:00
TX_000023,ACC_MULE_11,ACC_HERDER,304.15,2025-01-04 17:55:00
TX_002067,ACC_X,ACC_RAND_383,442.67,2025-01-04 00:55:00
TX_001654,ACC_RAND_252,ACC_RAND_388,1101.01,2025-01-18 10:59:00
TX_002588,ACC_RAND_171,ACC_RAND_273,1089.22,2025-02-27 05:33:00
TX_003211,ACC_RAND_135,ACC_RAND_48,337.47,2025-01-06 02:51:00
TX_004303,ACC_RAND_28,ACC_RAND_368,558.5,2025-01-29 23:00:00
TX_004037,ACC_RAND_373,ACC_RAND_290,1008.9,2025-03-02 06:29:00
TX_002326,ACC_RAND_259,ACC_RAND_223,525.27,2025-01-14 13:55:00
TX_000461,ACC_RAND_130,ACC_RAND_136,797.86,2025-02-23 15:48:00
TX_001068,ACC_RAND_311,ACC_RAND_487,1862.35,2025-01-22 10:59:00
TX_000088,ACC_RAND_234,ACC_RAND_229,201.12,2025-01-22 16:55:00
TX_001431,ACC_RAND_82,ACC_RAND_301,152.44,2025-01-05 18:01:00
TX_002648,ACC_RAND_162,ACC_RAND_221,786.2,2025-01-05 15:28:00
TX_000283,ACC_RAND_280,ACC_RAND_128,919.36,2025-01-27 07:28:00
TX_000463,ACC_RAND_463,ACC_RAND_78,1181.48,2025-01-06 20:32:00
TX_000213,ACC_RAND_152,ACC_RAND_68,665.16,2025-02-08 01:45:00
TX_002500,ACC_RAND_108,ACC_RAND_495,1412.26,2025-01-13 14:09:00
TX_001369,ACC_RAND_337,ACC_C,761.53,2025-02-17 10:18:00
TX_000235,ACC_RAND_44,ACC_RAND_447,926.92,2025-02-25 18:36:00
TX_002771,ACC_MULE_4,ACC_RAND_228,1063.98,2025-02-20 22:46:00
TX_000598,ACC_RAND_186,ACC_RAND_301,159.63,2025-01-18 07:51:00
TX_004421,ACC_RAND_58,ACC_RAND_247,1103.68,2025-02-01 21:47:00
TX_002251,ACC_RAND_327,ACC_RAND_171,255.59,2025-01-20 16:28:00
TX_004032,ACC_RAND_294,ACC_RAND_174,238.71,2025-01-23 17:56:00
TX_002284,ACC_RAND_164,ACC_RAND_500,1103.8,2025-01-07 10:20:00
TX_000663,ACC_RAND_230,ACC_RAND_399,865.91,2025-02-22 06:18:00
TX_004964,ACC_RAND_482,ACC_RAND_402,196.31,2025-02-06 02:15:00
TX_002286,ACC_C,ACC_RAND_14,1574.85,2025-01-23 04:19:00
TX_004717,ACC_RAND_423,ACC_RAND_237,777.07,2025-02-15 16:59:00
TX_003194,ACC_RAND_418,ACC_RAND_162,1551.09,2025-01-03 15:12:00
TX_002504,ACC_RAND_65,ACC_RAND_486,948.63,2025-01-31 03:36:00
TX_004044,ACC_RAND_44,ACC_RAND_85,1103.4,2025-02-28 16:07:00
TX_000780,ACC_RAND_485,ACC_RAND_56,405.63,2025-02-18 10:06:00
TX_004020,ACC_MULE_6,ACC_RAND_338,369.89,2025-01-10 09:13:00
TX_003427,ACC_RAND_441,ACC_RAND_415,2208.16,2025-02-17 03:51:00
TX_004307,ACC_G,ACC_RAND_36,1399.29,2025-01-21 04:22:00
TX_003197,ACC_RAND_406,ACC_RAND_29,801.64,2025-03-03 04:20:00
TX_004836,ACC_RAND_112,ACC_RAND_492,476.53,2025-01-15 07:14:00
TX_000686,ACC_RAND_47,ACC_RAND_75,636.14,2025-01-20 05:19:00
TX_003170,ACC_RAND_367,ACC_RAND_141,633.49,2025-01-21 14:03:00
TX_003927,ACC_RAND_170,ACC_RAND_79,311.18,2025-02-07 01:04:00
TX_003435,ACC_RAND_41,ACC_MULE_9,276.27,2025-02-03 21:20:00
TX_002172,ACC_RAND_418,ACC_RAND_391,497.0,2025-01-22 13:06:00
TX_003690,ACC_RAND_395,ACC_RAND_113,529.21,2025-01-26 12:00:00
TX_001851,ACC_RAND_123,ACC_RAND_456,1152.91,2025-01-06 12:17:00
TX_000488,ACC_RAND_294,ACC_MULE_6,861.31,2025-01-26 10:40:00
TX_001689,ACC_RAND_77,ACC_RAND_271,732.98,2025-02-21 20:17:00
TX_002231,ACC_RAND_315,ACC_RAND_219,620.45,2025-02-05 04:28:00
TX_003265,ACC_RAND_241,ACC_RAND_2,1375.08,2025-01-11 21:53:00
TX_002321,ACC_RAND_343,ACC_RAND_201,379.91,2025-01-09 04:18:00
TX_000783,ACC_RAND_36,ACC_RAND_366,916.5,2025-01-31 22:55:00
TX_000522,ACC_RAND_266,ACC_RAND_77,72.02,2025-02-28 04:28:00
TX_000523,ACC_RAND_132,ACC_RAND_95,1535.94,2025-01-22 11:02:00
TX_002838,ACC_RAND_351,ACC_RAND_63,383.07,2025-01-03 21:28:00
TX_004540,ACC_RAND_6,ACC_RAND_74,881.3,2025-01-15 22:47:00
TX_002399,ACC_RAND_196,ACC_RAND_357,1268.99,2025-01-23 00:43:00
TX_002208,ACC_MULE_2,ACC_RAND_206,1036.35,2025-01-31 23:06:00
TX_003478,ACC_RAND_213,ACC_RAND_371,417.92,2025-03-01 11:51:00
TX_003553,ACC_B,ACC_RAND_437,1248.73,2025-01-07 21:10:00
TX_004088,ACC_RAND_162,ACC_RAND_102,1150.62,2025-02-08 12:53:00
TX_002823,ACC_RAND_77,ACC_RAND_160,997.9,2025-03-01 09:27:00
TX_001512,ACC_RAND_472,ACC_RAND_337,214.35,2025-01-24 07:11:00
TX_001883,ACC_RAND_440,ACC_RAND_96,482.33,2025-01-18 23:18:00
TX_000652,ACC_SHELL_SRC,ACC_RAND_182,527.6,2025-02-22 12:06:00
TX_004931,ACC_RAND_385,ACC_RAND_63,516.84,2025-01-18 22:27:00
TX_003090,ACC_RAND_418,ACC_RAND_152,1030.68,2025-03-01 06:05:00
TX_000370,ACC_RAND_194,ACC_RAND_116,670.36,2025-02-09 08:15:00
TX_004998,ACC_RAND_387,ACC_RAND_264,66.01,2025-01-22 14:55:00
TX_000119,ACC_RAND_157,ACC_RAND_245,710.27,2025-02-06 14:29:00
TX_003321,ACC_RAND_253,ACC_RAND_355,956.02,2025-01-22 01:20:00
TX_003035,ACC_RAND_418,ACC_RAND_499,830.8,2025-02-11 08:25:00
TX_002217,ACC_RAND_67,ACC_RAND_420,237.42,2025-02-16 13:46:00
TX_003543,ACC_RAND_270,ACC_RAND_403,502.97,2025-01-05 06:21:00
TX_001614,ACC_RAND_86,ACC_RAND_424,475.1,2025-02-27 05:02:00
TX_003152,ACC_RAND_173,ACC_RAND_446,1790.88,2025-01-06 03:55:00
TX_000963,ACC_RAND_115,ACC_RAND_179,1462.05,2025-02-12 22:23:00
TX_002511,ACC_RAND_295,ACC_RAND_119,1505.49,2025-01-26 01:46:00
TX_003832,ACC_RAND_228,ACC_RAND_264,773.33,2025-01-07 13:45:00
TX_002824,ACC_RAND_127,ACC_RAND_371,765.6,2025-02-05 23:17:00
TX_004344,ACC_RAND_97,ACC_RAND_84,406.23,2025-02-02 13:17:00
TX_003033,ACC_RAND_345,ACC_RAND_179,1324.31,2025-02-18 15:58:00
TX_002416,ACC_RAND_98,ACC_RAND_253,781.79,2025-01-31 03:10:00
TX_004655,ACC_RAND_209,ACC_RAND_11,540.17,2025-02-13 20:33:00
TX_004237,ACC_RAND_186,ACC_RAND_458,1136.2,2025-01-24 04:29:00
TX_002186,ACC_RAND_367,ACC_RAND_61,1666.47,2025-02-22 05:45:00
TX_003670,ACC_RAND_239,ACC_RAND_475,766.24,2025-03-01 08:34:00
TX_002038,ACC_RAND_454,ACC_RAND_200,902.0,2025-02-18 22:00:00
TX_004363,ACC_RAND_127,ACC_RAND_157,476.41,2025-02-16 14:38:00
TX_000773,ACC_RAND_179,ACC_RAND_292,805.12,2025-02-02 07:28:00
TX_001285,ACC_RAND_47,ACC_RAND_166,966.7,2025-01-20 10:25:00
TX_004604,ACC_RAND_351,ACC_RAND_88,993.62,2025-01-14 00:01:00
TX_004795,ACC_RAND_13,ACC_RAND_345,424.74,2025-01-04 06:34:00
TX_001415,ACC_RAND_394,ACC_B,1097.9,2025-01-05 21:56:00
TX_001235,ACC_RAND_234,ACC_RAND_142,899.49,2025-01-27 22:54:00
TX_002700,ACC_RAND_116,ACC_RAND_225,655.03,2025-02-03 05:20:00
TX_000436,ACC_RAND_464,ACC_RAND_327,66.5,2025-02-15 11:01:00
TX_001675,ACC_RAND_10,ACC_RAND_327,1066.79,2025-01-14 22:36:00
TX_000366,ACC_RAND_431,ACC_RAND_384,1865.57,2025-02-25 20:24:00
TX_002650,ACC_RAND_302,ACC_RAND_134,627.83,2025-02-17 09:53:00
TX_000232,ACC_RAND_210,ACC_RAND_309,1639.48,2025-02-18 16:18:00
TX_004268,ACC_RAND_320,ACC_RAND_215,1011.05,2025-01-09 22:38:00
TX_004042,ACC_RAND_89,ACC_RAND_467,455.71,2025-02-19 04:23:00
TX_004400,ACC_RAND_137,ACC_RAND_338,576.58,2025-01-14 18:52:00
TX_000408,ACC_MULE_5,ACC_RAND_355,454.21,2025-02-23 10:21:00
TX_002091,ACC_RAND_179,ACC_RAND_156,1216.91,2025-01-12 19:56:00
TX_000087,ACC_RAND_482,ACC_RAND_228,985.32,2025-01-23 17:52:00
TX_000845,ACC_RAND_92,ACC_RAND_116,758.31,2025-01-23 14:20:00
TX_001032,ACC_RAND_492,ACC_RAND_313,512.77,2025-02-07 07:37:00
TX_002856,ACC_RAND_497,ACC_RAND_294,1399.94,2025-02-06 16:15:00
TX_004110,ACC_RAND_453,ACC_RAND_25,972.59,2025-02-10 21:13:00
TX_004397,ACC_RAND_236,ACC_RAND_244,562.43,2025-01-08 07:33:00
TX_003894,ACC_RAND_185,ACC_RAND_118,1609.61,2025-02-08 08:40:00
TX_002659,ACC_RAND_119,ACC_RAND_248,663.7,2025-02-21 00:28:00
TX_000856,ACC_SHELL_SRC,ACC_RAND_102,1187.8,2025-02-09 01:05:00
TX_000079,ACC_RAND_284,ACC_RAND_46,772.41,2025-02-10 16:10:00
TX_002248,ACC_RAND_329,ACC_RAND_300,1321.64,2025-01-06 19:38:00
TX_004571,ACC_RAND_358,ACC_RAND_19,1213.19,2025-02-07 19:31:00
TX_003657,ACC_RAND_217,ACC_RAND_23,981.71,2025-02-20 11:35:00
TX_004152,ACC_RAND_248,ACC_RAND_66,514.15,2025-02-02 18:04:00
TX_003379,ACC_RAND_2,ACC_RAND_139,417.03,2025-01-17 12:31:00
TX_002280,ACC_RAND_15,ACC_RAND_445,1132.28,2025-01-12 12:37:00
TX_002599,ACC_RAND_226,ACC_RAND_92,844.13,2025-01-05 21:46:00
TX_004160,ACC_RAND_399,ACC_RAND_435,1706.09,2025-01-28 11:05:00
TX_003871,ACC_RAND_372,ACC_RAND_375,1049.38,2025-01-20 10:32:00
TX_003429,ACC_RAND_432,ACC_RAND_130,452.19,2025-01-04 08:32:00
TX_002177,ACC_RAND_335,ACC_RAND_394,909.94,2025-02-07 02:23:00
TX_000425,ACC_RAND_215,ACC_RAND_449,1310.83,2025-01-05 21:43:00
TX_000393,ACC_RAND_35,ACC_RAND_77,1539.7,2025-02-18 08:26:00
TX_004727,ACC_RAND_17,ACC_RAND_39,1000.9,2025-01-28 17:53:00
TX_003694,ACC_RAND_260,ACC_RAND_343,2597.44,2025-02-26 23:57:00
TX_000105,ACC_RAND_325,ACC_RAND_454,1004.08,2025-02-02 21:53:00
TX_003995,ACC_RAND_243,ACC_RAND_80,516.12,2025-01-16 05:32:00
TX_004413,ACC_RAND_334,ACC_RAND_1,394.7,2025-02-17 00:27:00
TX_001949,ACC_MULE_12,ACC_RAND_111,938.23,2025-02-06 20:37:00
TX_001460,ACC_RAND_54,ACC_RAND_184,1310.68,2025-01-21 05:58:00
TX_003258,ACC_RAND_116,ACC_RAND_289,1333.58,2025-03-01 02:49:00
TX_002804,ACC_RAND_357,ACC_RAND_25,228.75,2025-01-19 04:55:00
TX_002707,ACC_MULE_4,ACC_Y,243.48,2025-01-01 13:40:00
TX_004790,ACC_RAND_149,ACC_RAND_345,828.81,2025-02-10 20:03:00
TX_001588,ACC_RAND_187,ACC_RAND_482,1156.61,2025-02-14 17:30:00
TX_003660,ACC_MULE_12,ACC_RAND_442,622.62,2025-01-23 05:38:00
TX_001732,ACC_RAND_396,ACC_RAND_433,1057.06,2025-02-27 16:58:00
